basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend
Yingge Ceramica Park,鶯歌花海陶瓷公園, 4,,,"No.200, Wenhua Road, Yingge District, Yingge, New Taipei 239 Taiwan",0.0,,(Business hours are inaccurate) Nice to play,https://www.trip.com/travel-guide/attraction/new-taipei-city/yingge-ceramica-park-32882594?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100l12000992e2cu8459_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Chi Po-lin Museum,齊柏林空間, 5,"['Monday,Wednesday-Sunday']",['10:00-18:00'],25158台灣省新北市淡水區中正路316-1號,109.80000000000001,,"The area is not big, but it is quiet and elegant. Walking in from the old street of freshwater, I feel quiet in the middle of noisy. It is the first feeling to go to the ""Zeiblin Space"" to see the exhibition. Located on the banks of the Vale, the ""Zeiblin Space"" has been in operation since spring 2019. The ""Seeing the Zeiblin Foundation"" is here, with the image assets of the Zeiblin director and the permanent multi-variant exhibition format, continuously conveying the belief of environmental protection; Let everyone who steps in here, in the emotional perspective of Zeppelin, read the beauty and sorrow of the exclusive Taiwan land.",https://www.trip.com/travel-guide/attraction/new-taipei-city/chi-po-lin-museum-130368780?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103a12000cszkxfk78C3_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1080.0,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,
Li Tien-Lu Hand Puppet Historical Museum,李天祿布袋戲文物館, 4.5,,,"No. 26, Zhibai Road, Sanzhi District, New Taipei City",0.0,,"(Business hours are inaccurate) A very simple building, gray, the building next to it turned out to be red, this match has nothing to say, the first floor has a multi-function interpretation hall, the main inside is the fast lost cloth bag drama, the second floor is the exhibition hall, there is Mr. Li Tianxu collection of cloth bag drama cultural relics, It is two or three hundred years old.",https://www.trip.com/travel-guide/attraction/new-taipei-city/li-tien-lu-hand-puppet-historical-museum-23033708?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105w120009bi1gsx9905_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Chiang Kai-shek Statue Park,慈湖蔣公銅像公園,,['Open daily'],['Open all day'],"No. 1097, Section 1, Fuxing Rd, Daxi District, Taoyuan City, Taiwan 335",0.0,,,https://www.trip.com/travel-guide/attraction/taoyuan/chiang-kai-shek-statue-park-136785139?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me0t12000bz0q5uwA26D_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Jinshawan Coast Park,金沙灣海濱公園,,['Open daily'],['Open all day'],"No. 72號, Hemei St, Gongliao District, New Taipei City, 228",0.0,,,https://www.trip.com/travel-guide/attraction/new-taipei-city/jinshawan-coast-park-137570487?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Lion Park,獅子公園, 4.5,['Open daily'],['Open all day'],"207, Taiwan, New Taipei City, Wanli District",0.0,,"The Lion Park is very beautiful and white, which is more suitable for people who come by car. There are mountains and water here. The scenery is very good and the sea is very clear. There are many scenery around to play together. The overall feeling is good.",https://www.trip.com/travel-guide/attraction/new-taipei-city/lion-park-81492840?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01016120008etawunF3AC_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5
Qingan Temple,基隆慶安宮, 4.6,['Open daily'],['6:00-22:00'],"No. 1, Zhonger Rd, Ren’ai District, Keelung City, Taiwan 200",0.0,,"Very old temple of the capital, the building can be described as gorgeous. The whole temple is magnificent, the dragon painting and phoenix are quite exquisite, it is a temple with a lot of believers, the incense is very prosperous",https://www.trip.com/travel-guide/attraction/keelung/qingan-temple-13505974?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10061g000001h97ztD9B9_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,1.5
Jiaoban Mt. Park,角板山公園, 4.4,['Open daily'],['8:00-17:00'],"No.133-1, Zhongzheng Road, Zeren Village, Fuxin Township, Taoyuan, Taiwan",0.0,,Jiaobanshan Park is located above Jiaoban Mountain. There is a palace built by Mr. and Mrs. Jiang. The scenery is naturally beautiful. The weather is very good. It is lush everywhere. There are many southern plants. It is relatively rare in the north.,https://www.trip.com/travel-guide/attraction/taoyuan/jiaoban-mt-park-10539683?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5c12000chjxm0o4D0D_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,1.5
Luzhuchongwu Park,蘆竹寵物公園,,['Open daily'],['Open all day'],"No. 59號, Zhongxiao W Rd, Luzhu District, Taoyuan City, Taiwan 338",0.0,,,https://www.trip.com/travel-guide/attraction/taoyuan/luzhuchongwu-park-136686394?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Yi Hao Guan - Da Xi Mu Yi Sheng Tai Bo Wu Guan,壹號館 - 大溪木藝生態博物館, 5,['Tuesday-Sunday'],['09:30-17:00'],335台灣桃園市大溪區中正路68號,0.0,,"Once the dormitory of Daxi Guoxiao, in 2007, Daxi Guoxiao Japanese-style dormitory was registered as a ""historical building"" in Taoyuan County, and later became the first open space of the ""Daxi Wood Art Ecological Museum"", which was also known as the ""No.1 Hall"". The original private living place became a public space, opening the first window of Daxi culture. The old house has a new life and symbolizes the changes of the times. Although the area is small, the strong Japanese style is still very popular. Here you can find a corner you like, and feel the new image brought by this old house with the breeze.",https://www.trip.com/travel-guide/attraction/taoyuan/city-98453822?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/010051200084gbvpg4D6A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,1.5
Meihua Lake,梅花湖, 4.8,['Open daily'],['Open all day'],"No. 1, Datong Road, Dongshan Township, Yilan County, Taiwan",0.0,,"Around the lake for about15-20 minutes, you can see a lot of fish and white swans, a good place for children to discharge. If you like to eat peanut rolls of ice cream, you can go there and taste it. It is delicious.",https://www.trip.com/travel-guide/attraction/yilan/meihua-lake-22865288?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100t12000000rqgg86E92_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5
礁溪溫泉公園泡腳池,,,"['Tuesday-Wednesday,Friday-Sunday', 'Monday,Thursday']","['8:00-22:00', '10:00-22:00']","No. 16號, Gongyuan Rd, Jiaoxi Township, Yilan County, Taiwan 262",0.0,,,https://www.trip.com/travel-guide/attraction/yilan/city-144083847?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1320.0,480.0,1320.0,480.0,1320.0,600.0,1320.0,480.0,1320.0,480.0,1320.0,480.0,1320.0,
Qingshui Geothermal Park,清水地熱公園, 5,['Open daily'],['9:00-17:00'],"No. 139, Sec. 8, Sanxing Rd.,Fuxing Vil, Datong 267 Taiwan",0.0,,"Clearwater Geothermal Valley now has three cooking pools. If you want to eat more things, friends can buy at the outlying store of Geothermal Valley. The price will be cheaper and there will be more choices. Then when you arrive at the scene, you can buy 100 yuan in the purchase area and rent their basket for free. Zi, a man will refund the deposit to you after a 200 yuan deposit is refunded, and cook here with a special flavor.",https://www.trip.com/travel-guide/attraction/yilan/qingshui-geothermal-park-131209542?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5o120009c6z0tl2502_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,
Daxi Golf Club,大溪高爾夫俱樂部, 5,['Open daily'],['6:00-20:00'],"168, Rixin Road, Yongfu Lane, Daxi Township, Taoyuan County",0.0,,This is a very standard stadium. World-class Taiwan has ～😳. I recommend everyone to play ball. I can enjoy the beauty of Taiwan.,https://www.trip.com/travel-guide/attraction/taoyuan/daxi-golf-club-61947352?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M05/AE/86/CghzfVW7IACAdNUUAAApYkE6OAY131_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,
Ninja Totolo,宜蘭忍者村 NINJA TOTOLO (礁溪景點 龍潭湖旁 推薦必玩 手裏劍忍者道場),,"['Monday,Wednesday-Sunday', 'Tuesday']","['9:00-17:00', '9:30-17:00']",262台灣宜蘭縣礁溪鄉匏杓崙路95-6號,0.0,,,https://www.trip.com/travel-guide/attraction/yilan/ninja-totolo-115241159?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u120008gwrd697B1B_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,570.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,
Fanzai-Ao Fish Harbor,番仔澳漁港（深澳漁港）, 4.7,,,"新北Shen'ao Rd., Ruifang Dist",0.0,,"(Business hours are inaccurate) Shenao Fishing Port is also called Panzaiao. In Xinbei City, you can buy fresh catches here. You can take fresh seafood you just bought and ask the nearby restaurant to process the food. It is really fresh and delicious. You can try it if you have the opportunity.",https://www.trip.com/travel-guide/attraction/new-taipei-city/fanzai-ao-fish-harbor-33021018?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Gancyuan Temple,甘泉寺(石觀音寺), 4.6,['Open daily'],['6:00-21:00'],"No. 1, Ganquan Street, Guanyin Township, Taoyuan County, Taiwan",0.0,,"Entering the temple has a magnetic field that is not tight or slow, as if the baby's eyes are pure, and there will be a state of mind like stopping water after sincere worship.",https://www.trip.com/travel-guide/attraction/taoyuan/gancyuan-temple-18043082?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100j0i0000009e6b60CFA_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,1.5
xi yuan mei shu guan （ yu yue can guan zhi / mu qian jin kai fang zhou liu dui wai can guan ）,襲園美術館（預約參觀制/目前僅開放週六對外參觀）,,"['Tuesday-Friday', 'Saturday']","['10:00-12:00;13:00-16:00', '10:00-16:00']","需於前3天預約, No. 57號青埔九街中壢區桃園市台灣 320",0.0,,,https://www.trip.com/travel-guide/attraction/taoyuan/city-141607503?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101a12000che1wt58A9A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,960.0,600.0,960.0,600.0,960.0,600.0,960.0,600.0,960.0,0.0,0.0,
Yong'an Yugang,永安漁港, 4.5,['Open daily'],['09:00-19:00'],"No.1165, Section 3, Zhongshan West Road, Yong'an Village, Xinwu Xiang, Taoyuan, Taiwan",0.0,,"Yong'an Fishing Port was originally a small fishing port. In order to meet the needs of large-scale fishing vessels, it not only opened a new pier, but also dug deep waterways and extended the construction of the original jetty. Fishing ports now have 99 fishing rafts, and the catch types are mainly oysters, 䲠, small rolls, anchovies, oysters, sharks, yellow croakers, etc. The catch is mainly supplied and sold to foreign counties and cities, in order to increase the income of fishermen. In order to meet the advent of the leisure era, after the completion of the sightseeing fish market, Yong'an fishing port and the surrounding coast, Yong'an fishing port has become a new leisure pearl in North Taiwan, and every holiday, the total absorption parameters of the leisure crowd.",https://www.trip.com/travel-guide/attraction/taoyuan/yong-an-yugang-18046253?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104u12000a2p8ztl5BA3_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1140.0,540.0,1140.0,540.0,1140.0,540.0,1140.0,540.0,1140.0,540.0,1140.0,540.0,1140.0,1.5
fu shan,福山,,['Open daily'],['Open all day'],台灣新北市烏來區,0.0,,,https://www.trip.com/travel-guide/attraction/new-taipei-city/city-137667563?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M0A/C5/08/Cghzf1W7H_6AKXJzAAA6dsonnm8176_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Sabelina,莎貝莉娜精靈印畫學院, 4.5,,,"No. 16-3, Meizhou 1st Rd, Yilan City, Yilan County, Taiwan 260",328.2,,"(Business hours are inaccurate) Today, I took my baby to Sabella to do printing. The baby chose a cup mat and a back bag. It is very suitable for children to choose their favorite patterns and shapes. You can also train the patience of children and complete the same work by yourself. It is quite recommended to take children to experience the process of making 😊 because I have to take care of the children, I didn't have time to take pictures 🥲 but it was really fun, you can experience it.",https://www.trip.com/travel-guide/attraction/yilan/sabelina-55816773?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0612000947aedc9423_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Guanghua Tower,光華塔, 4.5,['Open daily'],['Open all day'],"Zhongshan District, Keelung, Taiwan",0.0,,"It is a favorite place, with some characteristics",https://www.trip.com/travel-guide/attraction/keelung/guanghua-tower-13502820?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b1b000001af1nw8532_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0
Fuji Harbor (Shimen Wedding Plaza),石門婚紗廣場, 3.8,['Open daily'],['Open all day'],"Shimen District, New Taipei City, Taiwan 253",0.0,,"The scenery of the northern coastline is very beautiful, especially in the sunny weather. The blue sea and sky set off the white-walled arcade of Shimen wedding dress square, which imitates Greek style. The scenery is romantic and attracts many local couples, even Hong Kong couples, to take wedding photos. But the square is actually very small, unless you are a chartered car driving, if you take public transport, there is no need to stay, just pass by and see.",https://www.trip.com/travel-guide/attraction/new-taipei-city/fuji-harbor-24652770?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1001070000002avjnEDE5_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Artemis Garden,香草菲菲芳香植物博物館, 4.2,['Tuesday-Sunday'],['9:00-18:00'],"No. 650號, Neicheng Rd, Yuanshan Township, Yilan County, Taiwan 264",506.4,,"""Vanilla Feifei"" is a greenhouse building planned by steel, glass, wood and three elements, depending on the terrain, climate, monsoon and other environmental conditions. All-white theme building, also known as the ""Yilan White House"".",https://www.trip.com/travel-guide/attraction/yilan/artemis-garden-24653802?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0512000946m9f3DCE2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,2.5
Ruifang Old Street,瑞芳車站後站老街, 4.6,['Open daily'],['Open all day'],"Ruifang District, New Taipei City 224 Taiwan",0.0,,"Ruifang Station and the old street took us about an hour to stroll around because there are no other transportation, we can only walk around the front and back station to see the local life and the streets that have once flourished. You can also walk along Ruifang.",https://www.trip.com/travel-guide/attraction/new-taipei-city/ruifang-old-street-39037132?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101012000a5et5t92FD5_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Pinglin Bridge,坪林拱橋, 3.8,,,"No. 16, Pinglin Vil., Pinglin Dist, New Taipei, Taiwan",0.0,,"(Business hours are inaccurate) There is a hydrophilic park under the bridge, you can play in the water, the park ecology is very good, there are birds flying and playing in the water, you can spend the afternoon leisurely.",https://www.trip.com/travel-guide/attraction/new-taipei-city/pinglin-bridge-23033675?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww371200094amhbr6AD5_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Neiwan Old Street,內灣老街, 4.3,['Open daily'],['10:00-18:00'],"Zhongzheng Rd, Hengshan Township, Hsinchu County, Taiwan 312",0.0,,"Surrounded by mountains, there is oil Luoxi running through it, the stream is about１００ meters wide, overlooking from the road, the leisurely natural scenery, making the eyes reluctant to leave, the inner bay is famous for the suspension bridge, there are five suspension bridges on the bed of the stream hanging on the upper, the bridge is clear because the stream is clear, there are often tourists here to catch shrimps, Touch crabs and barbecue, in addition to this, the famous tourist attraction of the inner bay － the old street of the inner bay is also not to be missed. In the alleys of the winding lanes, there are Catholic churches, theaters, railway stations, Guangji Palace..., in the nostalgic attractions, people can't help but think about the prosperity of the past here. Shuttle in the old street, in addition to you can feel the strong human touch, you can also see the fresh pictures of A Sange and Daxupo, if you are hungry, buy a wild ginger flower to taste it!",https://www.trip.com/travel-guide/attraction/hsinchu-county/neiwan-old-street-87699?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100w1f000001gwajs8A67_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,1.0
Luodong Forestry Culture Park,羅東林業文化園區, 4.5,['Open daily'],['8:00-17:00'],"No. 118號, Zhongzheng N Rd, Luodong Township, Yilan County, Taiwan 265",0.0,,"Close to Luodong Railway Station, the environment is beautiful, the ecological environment is good, there are many birds, suitable for bird watching lovers. Although there are only a few small shops, the visit data is simple, but the scenery is good, others can be ignored. On the return trip, passing by ice and snowflakes, the store is very large, and it is very comfortable to rest and eat ice when it is hot.",https://www.trip.com/travel-guide/attraction/yilan/luodong-forestry-culture-park-13484762?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1006hk124gvmqb4uoEB02_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,2.0
Power Farm,桃園新屋活力健康農場, 4.7,,,"No.33, Lin 7 Puding Village, Xinwu Township, Taoyuan, Taiwan",0.0,,"(Business hours are inaccurate) Taoyuan is located in the northwest of Taiwan Island, with a population of about 2.26 million (2022), and ranks fifth on Taiwan Island. Taoyuan Airport was originally a supplement to Taipei Songshan Airport, and is now the largest airport on Taiwan Island.",https://www.trip.com/travel-guide/attraction/taoyuan/power-farm-58321790?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww6t120009473c8t4B5D_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,3.5
Agenna Shipyard Relics,阿根納造船廠遺構, 5,['Open daily'],['Open all day'],"No. 75, Lane 116, Zhengbin Road, Zhongzheng District, Keelung City, Taiwan 202",0.0,,"There is a Captain America video game advertising game here, it is not special to shoot, attracting many people to come, but I personally feel far more beautiful~ The original shipping terminal for mineral transportation, there are steel and mud building materials, so it can be retained to this day.",https://www.trip.com/travel-guide/attraction/keelung/agenna-shipyard-relics-58375230?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100i16000000zk3w1DB1F_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5
Jioufen Elementary School,新北市瑞芳區九份國民小學, 4.2,,,"224 No.145 Ruifang District, New Taipei City, Taiwan",0.0,,"(Business hours are inaccurate) A few steps up the homestay is Jiufen National Small. I didn't care very much, but the locals seem to treat this as a attraction, so I went to see it. Jiufen Guoxiao has a century-old history, and is currently mainly primary school and kindergarten. Its biggest feature is the gold ladder in front of the country, showing that Jiufen was once a golden mountain city.",https://www.trip.com/travel-guide/attraction/new-taipei-city/jioufen-elementary-school-96939?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106w12000dddq5td81E0_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,1.5
jiao xi gao er fu qiu chang,礁溪高爾夫球場, 4,['Open daily'],['5:30-18:30'],"No.156 Linwei Road, Jiaoxi Township, Yilan County, Taiwan, China",0.0,,"Jiaoxi Golf Course is a quite challenging course. The scenery is very beautiful, especially the 6th and 7th holes. You can overlook the Wufengqi Waterfall. You can feel more comfortable. You can play with a swing. Try it, very good.",https://www.trip.com/travel-guide/attraction/yilan/city-61947354?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u12000990mb3u9B9A_C_180_240_Q70.webp?proc=source%2ftrip,330.0,1110.0,330.0,1110.0,330.0,1110.0,330.0,1110.0,330.0,1110.0,330.0,1110.0,330.0,1110.0,
NTOU Longgang Trail,龍崗步道, 4.3,,,"No. 2號, Beining Rd, Zhongzheng District, Keelung City, Taiwan 202",0.0,,"(Business hours are inaccurate) Longgang Trail is a very good place to watch fireflies in summer. It is very beautiful. It is in the back mountain of Ocean University. It is very romantic and there are many people. Whether it is students, local residents or tourists, they have come here endlessly.",https://www.trip.com/travel-guide/attraction/keelung/ntou-longgang-trail-13505952?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100e080000003hv0c3061_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,2.0
Longgang Forest Park,龍岡森林公園,,['Open daily'],['Open all day'],"Sec. 3 Longgang Rd, Zhongli District, Taoyuan City, Taiwan 320",0.0,,,https://www.trip.com/travel-guide/attraction/taoyuan/longgang-forest-park-137551585?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Gangziliao Fort,槓子寮砲臺, 4.3,['Open daily'],['Open all day'],"Lane 141, Jiaozhong St, Xinyi District, Keelung City, Taiwan 201",0.0,,"You can feel the beauty of Xingtai, you can see the sea view with a good outlook, and it is even more refreshing to look at Keelung Island!",https://www.trip.com/travel-guide/attraction/keelung/gangziliao-fort-13506067?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0z12000chu1rxvDD83_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5
Old Street Xishui Bay Bicycle Path,老街溪水岸腳踏車道, 4.4,,,"From Yanping Road, Pingzhen City To Huanbei Road, Zhongli City, Taoyuan, Taiwan",0.0,,"(Business hours are inaccurate) Through the ecological river channels in the city and the suburbs, the municipal government has been rectifying the original ecological protection area in several years, the riverside park in the city has been rectified into a public resting place, and the suburban section has been rectified into a sports cycling trail. They are all good places for citizens to walk in the morning and evening. On the hot summer evening, It is also the tranquility of citizens enjoying the cool breeze, the sound of insects and frogs, and the lovers enjoy the night love of the moon's reflection around the first 15th. .",https://www.trip.com/travel-guide/attraction/taoyuan/old-street-xishui-bay-bicycle-path-58317176?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01067223429i4mulc7A5C_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Chung Yuan Christian University - Ruili Hall,中原大學 瑞麗堂, 5,['Monday-Friday'],['9:00-17:00'],"No. 370, Xinzhong N Rd, Zhongli District, Taoyuan City, Taiwan 320",0.0,,"Central Plains University is a very distinctive school, the campus trees are very beautiful, the architecture is also very artistic, walking on the campus feels very comfortable!",https://www.trip.com/travel-guide/attraction/taoyuan/chung-yuan-christian-university-ruili-hall-51620726?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,0.0,0.0,0.0,0.0,
Donghua Golf Field,東華高爾夫俱樂部, 4.2,['Open daily'],['5:30-18:00'],"No. 99, Donghua Rd., Linkou Dist, New Taipei, Taiwan",0.0,,"Donghua Golf Course is a good place to go. There are many natural lawns inside the course. In autumn, you can also play here. The maintenance of the lawn is artificial and glue is needed every day.",https://www.trip.com/travel-guide/attraction/taoyuan/donghua-golf-field-23033746?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5r12000946eey95471_C_180_240_Q70.webp?proc=source%2ftrip,330.0,1080.0,330.0,1080.0,330.0,1080.0,330.0,1080.0,330.0,1080.0,330.0,1080.0,330.0,1080.0,
Yangmei Guishan Park,貴山客家文化公園, 4.4,['Open daily'],['Open all day'],"Inside Lane 1,2, Zhongshan North Road, Meigui Town, Taoyuan County",0.0,,"The park is located on a small hill, with lush forests and shades. It is the best place to take a breath of Fendojing for leisure and leisure. It is also a good place for family outdoor picnics. . It is also a place for citizens to take a morning and evening walk.",https://www.trip.com/travel-guide/attraction/taoyuan/yangmei-guishan-park-92966?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102g2224me4z075c601D_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
