basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend,monTime,tuesTime,wedTime,thursTime,friTime,satTime,sunTime
East Gate,東門,4.6,['Open daily'],['Open all day'],"No.2, Sec.1, Yanping N. Rd., Datong Dist. (opposite Presidential Office Building), Taipei, Taiwan",0.0,觀光,"New tourist spot near Dongmen Yongkang Street: Jinjin Time? The original site is the Taipei Criminal Office and Taipei Prison during the Japanese rule period. It is now converted into a leisure and cultural park. The walking line is comfortable. It is entered from the intersection of Jinshan South Road. The storefront and walking area can be scattered into the store under many people. The parking of steam locomotives on the roadside of Jinhua Street does not affect the safety of pedestrians. Bringing the elderly and children can rest assured that coffee and bakeries are mostly Taiwanese brands. There are also reservation-made kimonos, food and izakayas, and there are plenty of choices. There is a park next to the square, you can eat or picnic and eat a variety of food: [Haoqiu] Cafe + Beiguo ? Park picnic preferred [Old Elegance] Reservation of coffee, exclusive wooden window seat [Bureau House] Reservation of Japanese izakaya + Fried dumplings ?? Park highlights: ?? Gender-friendly toilets ?? barrier-free ramps, barrier-free toilets, elevators ?? Parent-child parks, breastfeeding room service centers have a brief introduction to the post-war history. In addition to the original site introduction such as the prison building profile, they have also joined the interview opinions of local residents. The exhibition space is bright, the design is friendly and read, and the evolution of the ancient pavilion and koi brought to the postwar village from the shallow text and maps can be absorbed by all ages. It is a pity that the dynamic line of the exhibition may be less smooth when there are many people. The sum is above a leisure space suitable for taking the whole family out, with its perfect plan ??",https://www.trip.com/travel-guide/attraction/taipei/east-gate-24653023?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100p0m000000doudr8559_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Xixinan Village,西西南村,5.0,"['Monday-Thursday,Sunday', 'Friday-Saturday']","['11:00-20:00', '11:00-21:00']","No. 54 Songqin Street No. 54 Songqin Street Xinyi District, Taipei 110 Taiwan",0.0,活動,The harmony between the small old building on the other side of the Taipei 101 building in Xixinan Village and the latest building is surprisingly suitable.,https://www.trip.com/travel-guide/attraction/taipei/xixinan-village-39039850?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105112000brbgi326FCA_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1200.0,660.0,1200.0,660.0,1200.0,660.0,1200.0,660.0,1260.0,660.0,1260.0,660.0,1200.0,1.5,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:00-21:00,11:00-20:00
Zhishan Garden,至善園,4.6,['Tuesday-Sunday'],['8:00-17:00'],"Chih-shan Road, Sec. 2; Shih-lin District, Taipei, Taiwan",0.0,活動,"This year's climate has changed greatly due to temperature differences, and the scenery of red leaves ?? and white plums coexist in the Yuanshan Garden at the same time, making the overall garden experience more colorful. part 2",https://www.trip.com/travel-guide/attraction/taipei/zhishan-garden-94700?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100m12000000s8f6lEBC1_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,1.5,0,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00
Taipei Children's Recreation Center,台北市立兒童育樂中心,4.6,,,"Datong District, Taipei City, Taiwan 103",0.0,活動,"(Business hours are inaccurate) It is equivalent to an amusement park, of course, it cannot be compared with Disney, but it is definitely much more fun than the general city park, and the charges are relatively low, even if we adults have a great time.",https://www.trip.com/travel-guide/attraction/taipei/taipei-children-s-recreation-center-13425754?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100l15000000y9t5t18EB_C_180_240_Q70.webp?proc=source%2ftrip,562.1529583092373,1244.7290770896047,562.8786056427008,1244.7308829201686,562.8791517895514,1244.7264417583065,562.8788688651629,1244.7301044624212,562.8791535096493,1244.939253103881,561.104524937009,1243.2158201453742,561.1044897771352,1238.8088909043263,1.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Taipei Yukids Island,台北遊戲愛樂園,4.7,"['Monday-Thursday,Sunday', 'Friday-Saturday']","['11:00-21:30 (Latest entry time:20:30)', '11:00-22:00 (Latest entry time:21:00)']",台灣台北市信義區松高路12號5樓,0.0,活動,,https://www.trip.com/travel-guide/attraction/taipei/taipei-yukids-island-146191333?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1290.0,660.0,1290.0,660.0,1290.0,660.0,1290.0,660.0,1320.0,660.0,1320.0,660.0,1290.0,2.0,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30
White Sand Bay,白沙灣,4.6,['Open daily'],['Open all day'],"No.33-6 Xiayuankeng, Demao Li, Shimen District, New Taipei 25341, Taiwan",0.0,活動,"Baishawan Beach Self-driving or chartered car to the North Coast is not far from the scenic spots to take the bus reference: fresh water passenger transport from fresh water to Jinshan; Or take the Taiqi passenger transport Zhongxing to Keelung, all get off at Baishawan Station. Baishawan is a bay between the two seagulls of Lushan Nose and Fuguijiao. The beach is wide, the sand is thick and round and white, and the beach stretches for one kilometer. The white water of the long sand is famous for swimming, holiday sailing and other water.",https://www.trip.com/travel-guide/attraction/new-taipei-city/white-sand-bay-33012973?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100j11000000qucjzB65A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Jimmy Park,幾米公園,4.6,['Open daily'],['Open all day'],"No. 240號, Section 1, Yixing Rd, Yilan City, Yilan County, Taiwan 260",0.0,活動,Near by spot next to Yilan Station ! there’s a nice dumpling shop next to the parks,https://www.trip.com/travel-guide/attraction/yilan/jimmy-park-13484765?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0f1900000181g1u814E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Niunai (Milky) Lake,陽明山牛奶湖,4.5,['Open daily'],['Open all day'],"No.170, 101Ln., Jingshan Rd., Shilin Dist., Taipei, Taiwan",0.0,活動,"Milk Lake is located next to the parking lot of Yangming Mountain Cold Water Pit. It is a lake with a mysterious veil. There is no way to reach it, and it can only be seen for a while through the trail and nearby commanding heights. The pool water is made of sulfur particles that are deposited into milky white.",https://www.trip.com/travel-guide/attraction/taipei/niunai-lake-22846592?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10020r000000gx0m7598E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Monga Dizang Temple,艋舺地藏王廟,4.0,['Open daily'],['5:40-20:45'],"No. 245號, Xichang St, Wanhua District, Taipei City, Taiwan 108",0.0,觀光,"This is a small temple, 100 on the right side of the main entrance of Longshan Temple, is the temple of Longshan Temple, the temple built for the Qianlong years, for the third-level monuments in Taipei City, Longshan Temple after burning incense, you can come here for incense Buddha.",https://www.trip.com/travel-guide/attraction/taipei/monga-dizang-temple-31688123?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1mh2m224x8u6ewyrn34AE_C_180_240_Q70.webp?proc=source%2ftrip,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,2.0,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30
Fort San Domingo,淡水紅毛城,4.6,"['Monday-Friday', 'Saturday-Sunday']","['9:30-17:00', '9:30-18:00']","No.1, Lane 28, Zhongzheng Road,Danshuei District, New Taipei 25158, Taiwan",0.0,觀光,"Full of historical and humanistic atmosphere, freshwater red Mao City is full of strong historical and humanistic atmosphere. Visit the interior of red Mao City to understand Taiwan's past history and culture. The exterior buildings are also unique. It is worth visiting. It is worth visiting.",https://www.trip.com/travel-guide/attraction/new-taipei-city/fort-san-domingo-100260?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103q120009edanpz25B2_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,1.5,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:00,09:30-18:00
Ri Xing Type Foundry,日星鑄字行,4.0,"['Wednesday,Friday-Saturday']",['10:00-17:00'],"No. 13, Lane 97, Taiyuan Road, Datong District, Taipei City, Taiwan 103",0.0,購物,"First time to this kind of traditional store, full of novelty for everything. This kind of thing is the best souvenir. It is not as expensive as imagined, civilian price. So everyone I came to buy (of course I still bought the most one...)",https://www.trip.com/travel-guide/attraction/taipei/ri-xing-type-foundry-20905971?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww08120009rl4w6d1216_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,600.0,1020.0,0.0,0.0,600.0,1020.0,600.0,1020.0,0.0,0.0,2.0,0,0,10:00-17:00,0,10:00-17:00,10:00-17:00,0
National Central Library,國家圖書館,4.6,"['Tuesday-Saturday', 'Sunday']","['9:00-21:00', '9:00-17:00']","No. 20, Zhongshan South Road, Zhongzheng District, Taipei 100 Taiwan",0.0,觀光,"The area of the National Library is very large. Although the exterior of the building is not as spectacular as we thought it was like the mainland, the library is the heaviest book. The facilities inside are very well-guarded, the atmosphere of reading is very good, and there are exhibitions to see.",https://www.trip.com/travel-guide/attraction/taipei/national-central-library-24653016?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5i12000chihbz4A94E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1020.0,1.5,0,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-17:00
Hu Shih Memorial Hall,胡適紀念館,4.5,['Tuesday-Saturday'],['13:30-16:30;9:30-12:00'],"No. 130, Section 2, Academia Rd, Nangang District, Taipei, Taiwan",0.0,觀光,A memorial hall with a relatively few tourists. How can Hu Shi also be a master figure? It may be that I am more interested in these masters during the Republic of China and will come to visit it. I personally recommend it here.,https://www.trip.com/travel-guide/attraction/taipei/hu-shih-memorial-hall-13425734?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww4m1200094bqr7fD018_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,810.0,2160.0,810.0,2160.0,810.0,2160.0,810.0,2160.0,810.0,2160.0,0.0,0.0,1.5,0,13:30-36:00,13:30-36:00,13:30-36:00,13:30-36:00,13:30-36:00,0
"Gold Museum, New Taipei City Government",新北市立黃金博物館,4.5,"['Monday-Friday', 'Saturday-Sunday']","['09:30-17:00', '09:30-18:00']","No. 8, Jinguang Rd., Ruifang Dist., New Taipei 22450, Taiwan",69.6,觀光,"The Gold Museum is located next to the Benshan Five Keng in the Golden Museum Park of Jinguashi Jinguang Road. It is part of the Golden Museum Park. It is the first ecological museum in Taiwan to introduce the development history of Jinguashi mining. It is the first ecological museum in Taiwan, so that modern people can also experience the prosperity of Jinguashi in the past.",https://www.trip.com/travel-guide/attraction/new-taipei-city/gold-museum-new-taipei-city-government-10523898?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100m12000awv0l265A8B_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,1.5,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:00,09:30-18:00
Lengshuikeng Visitor Center,冷水坑遊客服務站,4.4,['Open daily'],['9:00-16:30'],"No. 170, Lane 101, Jingshan Rd, Shilin District, Taipei City, Taiwan 111",0.0,活動,"The cold water pit is also a famous hot spring area in Taipei, but this is not in Beitou, but in Shilin. There are not many people in Beitou. The surrounding scenery is also very good. You can come over if you like it.",https://www.trip.com/travel-guide/attraction/taipei/lengshuikeng-visitor-center-24651185?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b12000000t84dc9EE8_C_180_240_Q70.webp?proc=source%2ftrip,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,2.5,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30
Yinyang Sea,陰陽海,4.5,['Open daily'],['Open all day'],"224, Taiwan, New Taipei City, Ruifang District, Yuxinli",0.0,活動,"""The beautiful Yinyang Sea around the day and night"" Yinyang Sea is named because sulfur flows into the sea with the stream, resulting in different sea color, but in addition to the sea, Yinyang Sea looks at the mountain, you can see the beautiful 13-story ruins and moored ships. It is very worth paying attention to ∼",https://www.trip.com/travel-guide/attraction/new-taipei-city/yinyang-sea-22865299?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b11000000r4ocp77C3_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Nangang Exhibition Hall,南港展覽館,4.5,['Open daily'],['07:00-22:00'],"No. 1, Jingmao 2nd Rd, Nangang District, Taipei City, Taiwan 115",0.0,觀光,,https://www.trip.com/travel-guide/attraction/taipei/nangang-exhibition-hall-143198264?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104012000dc65qql0B79_C_180_240_Q70.webp?proc=source%2ftrip,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,2.0,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00
qi dong jie ri shi su she,齊東街日式宿舍,5.0,['Tuesday-Sunday'],['10:00-18:00'],台北市中正區濟南路二段25號,0.0,活動,"Taiwan Literature Base - Located in the Japanese-style dormitory group of Qidong Street, it is the most complete area of the small number of historical buildings in Taiwan, and the first batch of Japanese-style dormitory groups of cultural assets preservation law. The area contains one city monument and nine historical buildings. It not only contains rich local stories and connections with the experience of the citizens, but also highlights the contemporary significance of the activation and reuse of the historical community of the only fruitful Japanese-style dormitory in Taipei. Part 2",https://www.trip.com/travel-guide/attraction/taipei/city-134779797?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A5622349llanuww09A2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,1.5,0,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00
nong chan si shui yue dao chang,農禪寺 水月道場,5.0,['Open daily'],['09:00-16:00'],大業路65巷89號,0.0,觀光,"It is rainy or decided to go out, often too much love here stability, quiet, let people's body and mind as if to another time and space, get rid of the world's troubles and constraints! Ang Angang",https://www.trip.com/travel-guide/attraction/taipei/city-102478253?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100u22154upms49d606F_C_180_240_Q70.webp?proc=source%2ftrip,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,2.5,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00
Dr. Sun Yat-Sen Memorial House,臺北市國父史蹟館(逸仙公園),4.5,['Open daily'],['8:00-17:00'],"No. 46, Section 1, Zhongshan N Rd, Zhongzheng District, Taipei City, Taiwan 100",0.0,觀光,"Yixian Park preserves a Japanese-era wooden structure building, the front lawn is planted with plum trees, and the white plums are in full bloom when the cold season is in full bloom, which makes the whole park more beautiful.",https://www.trip.com/travel-guide/attraction/taipei/dr-sun-yat-sen-memorial-house-22846529?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10010y000000m0lfy4A3E_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,1.5,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00
The Grass Mountain Chateau,草山行館,4.5,['Tuesday-Sunday'],['10:00-17:00'],"No. 89, Hudi Road, Beitou District, Taipei City",0.0,觀光,"Caoshan Hall is the first residence of Jiang's couple to reach Taiwan. It is in a very beautiful location in Yangming Mountain. However, we missed the opening time and could only go around outside. We will have a chance to go again in the future.",https://www.trip.com/travel-guide/attraction/taipei/the-grass-mountain-chateau-13345852?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0c15000000yonnu85FE_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,2.0,0,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00
National Museum of Marine Science and Technology,海洋科技博物館,4.8,['Open daily'],['09:00-17:00 (Tickets available until:16:00)'],"No. 367, Beining Road, Zhongzheng District, Keelung City",150.3,觀光,"Worth going! During the day, you can see a lot of biology things such as fish, shrimp and crabs in the ocean, and you can also see the evolution of marine culture. The whole museum is around the ocean! Very suitable for children to visit",https://www.trip.com/travel-guide/attraction/keelung/national-museum-of-marine-science-and-technology-24650035?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1lo4p12000chbtlnh0982_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,3.5,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
"Fujin St, Songshan District",富錦街,4.7,,,"Fujin St, Songshan District, Taipei City, Taiwan 105",0.0,活動,"(Business hours are inaccurate) convenient to travel,if you come from the train,you have to connect a taxi because if you walk,it will be about 1 kilometer far,there are many coffee shops.",https://www.trip.com/travel-guide/attraction/taipei/fujin-st-songshan-district-24048356?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100n0v000000jyu133354_C_180_240_Q70.webp?proc=source%2ftrip,562.1728292806717,1244.507603356229,562.8946331312735,1244.5096203138305,562.8956966767197,1244.5050330015258,562.8951748444777,1244.508786414252,562.8956819077641,1244.6672897936246,561.1317999968342,1242.7891952983273,561.1317902281243,1238.4453583676618,2.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Shandao Temple,善導寺,3.9,['Tuesday-Sunday'],['8:00-17:00'],"No. 23, Section 1, Zhongxiao E Rd, Zhongzheng District, Taipei City, Taiwan 100",0.0,觀光,This is a temple with strong incense in the local area. The local people come here to pray incense during the holidays. They also come to chant Buddha and pray for hanging up. Their colleagues are also a tourist attraction promoted by the local government.,https://www.trip.com/travel-guide/attraction/taipei/shandao-temple-22847507?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me38224x8u5od36m74F2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,2.5,0,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00
Victoria Garden,維多利亞花園,4.0,,,"105, Taiwan, Taipei City, Songshan District, Section 1, Fuxing S Rd, 49號2樓",0.0,活動,(Business hours are inaccurate) The vegetables are well made. The hamburger is fried mushrooms. The fried mushroom skewers are very fragrant. The environment is really in the garden. It feels a bit Western. The overall satisfaction is quite satisfactory.,https://www.trip.com/travel-guide/attraction/taipei/victoria-garden-51626028?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100o120008ke2ke253B6_C_180_240_Q70.webp?proc=source%2ftrip,562.1621869983372,1244.5464080204335,562.899374755507,1244.5458549678983,562.8994093849674,1244.5475250199336,562.8995090090112,1244.5466187125735,562.8995762859896,1244.7475041838225,561.2004543797319,1243.074793584074,561.2005073182614,1238.2716368226409,2.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Fishes The Shrimp Field,車輪釣蝦場,4.7,['Open daily'],['10:30-04:30'],"No.13, Section 3, Zhishan Road, Shilin District, Taipei, Taiwan",0.0,活動,"Yes, a place worth going, like it, go again next time.",https://www.trip.com/travel-guide/attraction/taipei/fishes-the-shrimp-field-58281493?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1212000948rvd9B240_C_180_240_Q70.webp?proc=source%2ftrip,630.0,1710.0,630.0,1710.0,630.0,1710.0,630.0,1710.0,630.0,1710.0,630.0,1710.0,630.0,1710.0,3.5,10:30-28:30,10:30-28:30,10:30-28:30,10:30-28:30,10:30-28:30,10:30-28:30,10:30-28:30
North Gate,北門,4.5,['Open daily'],['Open all day'],"Zhongxiao West Road, Section 1, Tucheng, New Taipei 100 Taiwan",0.0,觀光,"North Gate is an iconic building in Taipei, but it has long lacked the historical sites and landscape maintenance, and the North Gate viaduct (Zhongxiao Bridge Leadway) opened in 1978 is passed close to the North Gate, which makes the North Gate seriously blocked visually. In view of this, the Taipei Municipal Government launched the urban renewal plan ""West Gate Gate Project"" in 2015, which listed the landscape of the North Gate as one of the key projects, demolishing the North Gate viaduct in early 2016, and creating a square-style open space around the city gate. The north gate is expected to become a historical landmark in Taipei.",https://www.trip.com/travel-guide/attraction/taipei/north-gate-22847501?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/010011200083qzi2o69F3_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Shifen Station,十分車站,4.6,['Open daily'],['Open all day'],"Taiwan, New Taipei City, Pingxi District, 226",0.0,觀光,"The station is a stop on the Pingxi Line. The station is not big, and there are various shops and restaurants on both sides of the railway. It is recommended to put sky lights here. The photo effect is very good, and the long rail can be photographed. The waiter will help take pictures, and the attitude is super good. It works well at dusk.",https://www.trip.com/travel-guide/attraction/new-taipei-city/shifen-station-24652734?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100u10000000o35ohC795_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Luzhou Forbidden City Museum,紫禁城博物館,5.0,['Saturday-Sunday'],['10:00-15:30'],"No.30-1 Desheng Street, Luzhou District, New Taipei, Taiwan",0.0,觀光,"Forbidden City Museum, a good place to take the baby to punch in on weekends.",https://www.trip.com/travel-guide/attraction/new-taipei-city/luzhou-forbidden-city-museum-33079136?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1512000946ju5u9BC9_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,930.0,600.0,930.0,1.5,0,0,0,0,0,10:00-15:30,10:00-15:30
Guandu Temple (Kuantu Temple),關渡宮,4.8,['Open daily'],['07:00-21:00'],"No. 360 Zhixing Rd, Beitou District, Taipei, Taiwan",0.0,觀光,"Guandu Palace - commonly known as Guandu Mazu Palace, Guandu Tianhou Palace. Mainly the Taiwan Folk Faith Temple of the Mother of the Heaven, compatible with Buddhism and Taoism, for the oldest and most incense Mazu Temple in North Taiwan, early ""South with Beigang Ma, North related to Duma"" said, respect Beigang Chaotian Palace and Guandu Palace of the Mother of the Heaven. Guandu Palace and Beigang Chaotian Palace, Lugang Tianhou Palace are called ""Taiwan's Three Mazu Temple"". Part 2",https://www.trip.com/travel-guide/attraction/taipei/guandu-temple-92954?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww3a120009c4440959A4_C_180_240_Q70.webp?proc=source%2ftrip,420.0,1260.0,420.0,1260.0,420.0,1260.0,420.0,1260.0,420.0,1260.0,420.0,1260.0,420.0,1260.0,1.5,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00
Lanyang Museum,蘭陽博物館,4.5,"['Monday-Tuesday,Thursday-Sunday']",['09:00-17:00 (Tickets available until:16:30)'],"Lanyang Museum, Section 3, Qingyun Road, Toucheng Township, Yilan County, Taiwan 261",83.7,觀光,A peaceful place to go. Love the architecture of the place. The inner have lots of story of Yilan.,https://www.trip.com/travel-guide/attraction/yilan/lanyang-museum-10520706?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/010561200085blxvp8C6B_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,1.5,09:00-17:00,09:00-17:00,0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
"Statue of Liberty, Taipei",台北自由女神,4.2,['Open daily'],['Open all day'],"Section 3, Huanhe N Rd, Shilin District, Taipei City, Taiwan 111",0.0,觀光,The Statue of Liberty in Taipei is much smaller than the Statue of Liberty in New York. It is near the Americas Bridge and not far from our hotel. It is a small statue.,https://www.trip.com/travel-guide/attraction/taipei/statue-of-liberty-taipei-20905970?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100r0n000000eg5d7E3D2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
